global_index,Fluor_690-_total_raw,Fluor_690-_background,Fluor_627-673_total_raw,Fluor_627-673_background,Fluor_585-625_total_raw,Fluor_585-625_background,Fluor_550-570_total_raw,Fluor_550-570_background,Fluor_500-550_total_raw,Fluor_500-550_background,Fluor_426-446_total_raw,Fluor_426-446_background,Fluor_426-446_background_lowess,Fluor_500-550_background_lowess,Fluor_550-570_background_lowess,Fluor_585-625_background_lowess,Fluor_627-673_background_lowess,Fluor_690-_background_lowess,Fluor_426_shading,Fluor_426-446_shading,Fluor_426-446_shading_corrected,Fluor_500-550_shading,Fluor_500-550_shading_corrected,Fluor_550-570_shading,Fluor_550-570_shading_corrected,Fluor_585-625_shading,Fluor_585-625_shading_corrected,Fluor_627-673_shading,Fluor_627-673_shading_corrected,Fluor_690-_shading,Fluor_690-_shading_corrected,selection_example_CD3_positive_cells_batch_0,selection_example_HLA-DR_positive_cells_batch_0,selection_example_CD16_positive_cells_batch_0,selection_example_CD14_positive_cells_batch_0,selection_example_CD56_positive_cells_batch_0,selection_example_CD19_positive_cells_batch_0,selection_example_autofluor_positive_cells_batch_0,selection_example_CD123_positive_cells_batch_0,selection_example_CD45_positive_cells_batch_0,selection_example_CD3_positive_cells_batch_1,selection_example_HLA-DR_positive_cells_batch_1,selection_example_CD16_positive_cells_batch_1,selection_example_CD14_positive_cells_batch_1,selection_example_CD56_positive_cells_batch_1,selection_example_CD19_positive_cells_batch_1,selection_example_CD123_positive_cells_batch_1,selection_example_CD45_positive_cells_batch_1,selection_example_autofluor_positive_cells_batch_1,CD45_single_antibody_model_unmixed,autofluor_single_antibody_model_unmixed,CD123_single_antibody_model_unmixed,CD19_single_antibody_model_unmixed,CD56_single_antibody_model_unmixed,CD14_single_antibody_model_unmixed,CD16_single_antibody_model_unmixed,HLA-DR_single_antibody_model_unmixed,CD3_single_antibody_model_unmixed,CD123/HLA-DR/CD14_full_model_unmixed,CD3/CD19/CD56_full_model_unmixed,CD45_full_model_unmixed,CD16_full_model_unmixed,selection_lymphocytes,selection_gated_CD3_hi_CD_16_lo,selection_gated_CD16_hi_CD45_mid,selection_gated_CD16_hi_CD45_lomid,selection_gated_CD16_hi_CD45_lo,selection_gated_CD16_lo_CD45_lo,selection_gated_CD16_none_CD45_mid_and_hi,selection_gated_CD45_mid_CD_16_mid,selection_gated_CD45_hi_CD_16_lo,selection_gated_CD45_hi_CD_16_mid,selection_gated_CD45_hi_CD_16_hi
116768,72.79041290283203,71.66280364990234,91.14366912841795,87.72701263427734,84.69779968261719,81.25572967529297,59.75531005859375,58.86789321899414,151.82278442382812,146.787841796875,42.21527099609375,41.2486572265625,40.65054689107028,131.82064161545102,55.01663498230681,70.48228506562356,81.6430092480694,72.35042854493084,108.30460376874044,128.19251323550458,1.5401398123704402,104.25921761723008,19.12441611649376,12.690905112359754,4.614251321418156,45.3383217897542,13.975566453439916,40.992619496780414,9.417305735299385,22.82012915201609,0.4298530872720957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,86.48384857177734,37.483543395996094,,,,,,,5.9656901359558105,88.2158432006836,7.695200443267822,32.663841247558594,False,False,False,False,False,False,False,False,False,False,False
117759,75.28531646728516,74.32758331298828,87.78713989257812,84.50664520263672,76.45427703857422,73.37454223632812,62.22515487670898,61.21782302856445,132.93704223632812,128.099853515625,41.47739028930664,40.74738311767578,42.507953705797135,150.6500363342772,61.936199936421474,78.71400208942627,89.30775599343934,76.14872882504291,109.25740570912018,120.84897495852,-1.076011187851663,99.19970263844776,-17.799497021738816,12.466609016128167,0.2864301275124906,43.59794102619182,-2.3102655095172744,40.27727300366144,-1.534044989821327,21.44522765356146,-0.8976117122358998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,43.29014205932617,40.00420379638672,,,,,,,7.434767246246338,45.74824905395508,16.232568740844727,21.202560424804688,False,False,False,False,False,False,False,False,False,False,False
117838,81.46937561035156,80.62800598144531,91.89321899414062,88.69306945800781,77.91657257080078,74.73408508300781,60.6153793334961,59.72107315063477,147.8841094970703,143.4390411376953,42.75297546386719,42.2291374206543,41.985842808594406,145.65263925765052,58.98205544223261,78.43233581831339,89.44367476716715,77.85380129323292,127.7624858695027,130.00317530648596,0.7445631642913991,99.76173289323688,2.2297349299012783,12.393060688828308,1.6286608231238542,45.31506272070805,-0.5073177763939102,39.61194716627009,2.5126827871087745,23.013000518185518,3.5027162472962625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,63.09423828125,40.03034973144531,,,,,,,0.1134139247238636,65.19414520263672,11.428733825683596,35.617618560791016,False,False,False,False,False,False,False,False,False,False,False
118133,79.48323059082031,78.39773559570312,92.87368774414062,89.31259155273438,86.80262756347656,83.66732788085938,59.83080291748047,59.05912399291992,154.58316040039062,149.94908142089844,41.00350189208984,40.49504852294922,40.62043270451847,128.14204273680076,54.69077719816261,69.93955927277582,80.4345452849321,72.43647132155293,117.02271925275016,125.36802077337386,0.38554536593916,99.27595477942415,26.54983698140369,12.323523481588142,5.154271682941974,44.13848495341799,17.029090390388735,39.92676212778736,12.659160900918154,22.31775430262412,7.039468252588698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,96.68258666992188,34.799129486083984,,,,,,,0.1134139247238636,96.23397064208984,18.96947288513184,27.65229415893555,False,False,False,False,False,False,False,False,False,False,False
118199,81.9647445678711,80.14993286132812,100.13868713378906,94.87355041503906,95.60604095458984,89.408203125,66.93338012695311,65.59009552001953,177.47622680664062,166.7691650390625,50.99766540527344,43.83847427368164,43.06149636409317,155.65286199958254,62.38265041291058,81.65786569403413,92.16828502423292,78.30200386639989,110.64284007835936,127.3402892261308,7.863757533774352,99.25747334661716,21.91717722095321,12.311966024595128,4.567626088961421,44.46837039304992,13.98100706684866,39.781649244636455,8.14096746360531,21.83697083092835,3.7395099388374704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,86.29296112060547,44.3991584777832,,,,,,,0.1134139247238636,88.79961395263672,7.376935482025146,45.88476943969727,False,False,False,False,False,False,False,False,False,False,False
118481,78.12662506103516,76.27072143554688,93.0824966430664,86.81499481201172,80.23628234863281,73.61894989013672,63.46057891845703,61.85091781616211,139.64262390136722,130.10127258300778,41.73678970336914,40.910606384277344,43.20324152059945,156.69259909659738,63.78305423925018,82.14069799615207,93.20158465539038,79.59822577442675,119.23569122692244,129.50322448978,-1.4288026679693802,99.16459807061509,-17.13930542830798,12.42286599760734,-0.320783184380627,44.61112230898999,-1.9027900243901088,41.33093015679077,-0.1170769602517903,23.04090142358183,-1.4239391643796202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,44.51691436767578,39.4285888671875,,,,,,,13.608060836791992,46.351524353027344,18.177047729492188,12.919833183288574,False,False,False,False,False,False,False,False,False,False,False
119108,73.34134674072266,72.08599853515625,84.61304473876953,80.67723083496094,70.28865814208984,66.36011505126953,48.66347503662109,47.85346603393555,129.0330810546875,123.51399993896484,40.79936218261719,40.33465194702149,40.01672175157608,130.22716410617608,51.97084801894369,72.12904199326894,82.71947058361451,74.59318864963299,134.2152443241528,137.90101112994074,0.716110209713693,105.00389107172944,-1.1335880627311603,12.797485412256648,-3.1937097387818807,47.25996147759752,-1.7357506015370792,42.40981198333441,1.81423917715577,23.968650406949163,-1.1644123873041925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,58.21187973022461,40.76568603515625,,,,,,,0.9108285307884216,61.58486175537109,5.8920440673828125,39.292240142822266,False,False,False,False,False,False,False,False,False,False,False
119502,88.31340789794922,86.8424301147461,121.0414810180664,115.96548461914062,120.04755401611328,114.92814636230467,74.68013000488281,73.47213745117188,220.3352813720703,211.68995666503903,46.14032363891602,43.52616500854492,43.01646519826613,156.03293474664733,64.05249309192175,81.20368027317299,91.90712144233322,77.80996896368464,111.1669565070222,124.26794360760869,3.171883809522672,97.14377962223033,65.98389497147579,12.334579154536804,10.64754008360857,43.105298942218205,40.16651445417301,39.44137990314342,30.01455755563672,22.515774636154138,10.40029200705196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,147.4556427001953,30.75836563110352,,,,,,,0.1134139247238636,143.88351440429688,27.480180740356445,21.76068115234375,False,False,False,False,False,False,False,False,False,False,False
119839,75.80255126953125,75.10466766357422,90.45178985595705,88.00226593017578,78.32352447509766,75.6390380859375,63.81679534912109,63.25827407836914,155.73165893554688,151.53494262695312,44.33434677124024,43.88882446289063,42.896109701972414,153.04668846681554,61.98449978625784,79.5699974578789,90.12478846861995,76.5481161042936,107.32417761869743,115.25414197337928,1.5745591232817828,96.21354324745164,2.781822575665874,12.227919401435006,1.851739428069324,43.495532106735,-1.2773517148396178,38.992648454141225,0.3407575064669916,22.08684363682784,-0.7525799965188994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,61.82080459594727,41.37525939941406,,,,,,,0.1134139247238636,65.72866058349611,0.1974047911167145,46.6342658996582,False,False,False,False,False,False,False,False,False,False,False
120229,82.38384246826172,81.66704559326172,119.25215911865234,116.92163848876952,118.75764465332033,116.13550567626952,74.50968933105469,73.92899322509766,215.540267944336,212.0885467529297,44.85306167602539,44.31315231323242,43.28756784072643,157.91119999509772,64.1552210682803,82.49038623505731,93.45474429916769,79.35849164847455,117.37923500027492,128.70628315162776,1.5347464924324392,99.85255240766412,57.53187756769654,12.540735647043803,10.20332451459925,45.11370455991696,35.83261551855738,40.2189195793721,26.062997240750352,22.381719566922158,3.013583324872536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,136.63716125488278,30.625398635864247,,,,,,,12.625652313232422,134.87188720703122,13.975040435791016,19.44414520263672,False,False,False,False,False,False,False,False,False,False,False
120490,76.24476623535156,75.64695739746094,90.4719467163086,88.11117553710938,79.82698822021484,77.66873931884766,59.00389099121094,58.54144287109375,147.98910522460938,144.67015075683594,43.21091079711914,42.74257278442383,42.608178451159965,151.79530247137444,58.98666858449407,80.40066368585086,91.06315551743415,78.11517738830769,118.6449511821134,117.63490480523848,0.6465071463060386,95.99905500793052,-3.952305032762255,11.682860243406427,0.0182171976837386,44.41021252263042,-0.5757788384863942,39.57210088782455,-0.6070582333196469,21.42795534402657,-1.9460646424707069,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,55.83429336547852,40.8519172668457,,,,,,,3.244842529296875,59.75577545166016,2.1112995147705083,40.13975524902344,False,False,False,False,False,False,False,False,False,False,False
120906,80.0343246459961,79.15247344970703,85.80371856689453,82.33041381835938,71.00957489013672,67.60084533691406,53.38462066650391,52.70664596557617,132.62129211425778,128.22262573242188,41.76184844970703,41.1756706237793,40.36028066358561,133.08380884253276,52.64410935424935,73.6301280102355,84.47423227544033,75.97525190060301,129.40100565626906,134.63268332597127,1.313556149053696,100.91720929785632,-0.4568654699526187,12.715524908011894,0.7196715189662991,46.511541394821776,-2.51133418922427,41.651713386667225,1.2969689022272857,23.920339061651298,3.783209701308345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,59.10160446166992,41.21231460571289,,,,,,,0.1134139247238636,61.36881256103516,11.707490921020508,36.12186050415039,False,False,False,False,False,False,False,False,False,False,False
121640,77.68277740478516,76.8438491821289,89.70643615722656,87.08486938476562,77.26866149902344,74.68684387207031,63.88878631591797,63.3120231628418,137.4342041015625,133.96266174316406,42.30679321289063,41.93635177612305,43.28416395086215,157.76232473109448,64.33283019676854,82.41433918761379,93.41002229974646,79.36908238014384,119.1481223553167,122.46723243977677,-1.0069883940105655,98.13398992637062,-20.649231588084312,12.453040957940118,-0.4406435166609402,44.59327643756116,-5.143342801595713,39.719026352938265,-3.788806512355375,21.494227833180183,-1.7491021947141423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,38.57483673095703,40.8703727722168,,,,,,,6.614007472991943,41.823543548583984,12.004242897033691,26.080739974975582,False,False,False,False,False,False,False,False,False,False,False
122047,82.17814636230469,81.2514877319336,111.94427490234376,108.76322174072266,103.8793716430664,100.66817474365234,67.604248046875,66.65657806396484,203.54129028320312,199.028564453125,45.49225616455078,44.9660530090332,43.29182316059114,158.99412687609572,63.14951286852286,83.56590502318322,94.46633859491052,80.15580839148744,120.78876500365249,131.6975743518905,2.1082174834827705,98.65112185262456,45.01364165122112,12.72107287980569,4.327479928657271,44.677375968502055,20.26602905242224,41.39453086991399,17.15638399219586,22.90847457040507,1.968151275894895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,114.6578598022461,35.022254943847656,,,,,,,0.1134139247238636,115.97535705566406,0.9364796876907348,45.5531120300293,False,False,False,False,False,False,False,False,False,False,False
122315,77.57926940917969,76.53437042236328,89.00863647460938,85.42347717285156,72.9950942993164,69.32871246337889,52.571327209472656,51.81753921508789,135.3343505859375,130.57029724121094,38.83329391479492,38.27920913696289,41.6668672391845,143.99041346944605,55.910424554651925,77.66982185012955,88.69242372878256,77.74685861972243,121.98003658400565,124.57411271559933,-2.8700647136446014,99.39348556149235,-8.681376761942253,12.259269695717832,-3.365901420824616,45.97627136398098,-4.532051446227203,42.32766658808296,0.3035523605120056,23.405132825006923,-0.159637844956799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,51.32868194580078,37.65436553955078,,,,,,,0.1134139247238636,53.99274826049805,10.87934112548828,32.13052749633789,False,False,False,False,False,False,False,False,False,False,False
122471,84.6314926147461,82.74539947509766,95.58370208740234,87.82715606689453,82.11378479003906,71.18444061279297,65.23207855224611,61.35558700561523,195.060775756836,136.82574462890622,235.904037475586,46.40792083740234,43.29322064020453,159.30987776821095,63.25428600541039,83.71238256289251,94.5678559125352,80.12461547189852,123.30638034127364,130.11520579191995,186.7831333315781,97.84827878981967,36.421672663729225,12.570221517053843,1.9443512173176296,45.24404312730432,-1.574889435851334,41.7654694131345,0.9883008146847057,22.919022936566524,4.384100805206888,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,16.279401779174805,246.6977081298828,,,,,,,134.20126342773438,34.96236801147461,0.1974047911167145,108.18296813964844,False,False,False,False,False,False,False,False,False,False,False
124068,79.94271850585938,79.14766693115234,93.7144546508789,90.84073638916016,82.40229034423828,79.38047790527344,60.11300659179688,59.42291259765625,166.3546600341797,161.7705841064453,43.29340744018555,42.7968864440918,41.53206284464996,138.8294812905776,58.15043154710456,72.95791898820698,83.54491970739831,72.86646428473641,101.52694289260413,109.09770964821467,2.0371064989645604,93.99894116100992,29.189947164417248,11.978568465852456,2.024688723902226,42.95992031380744,9.799002357705287,37.71018386264237,10.957740560687098,20.004395406996817,7.886401947339902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,94.29103088378906,37.62434005737305,,,,,,,0.1134139247238636,94.56674194335938,12.332186698913574,36.33869552612305,False,False,False,False,False,False,False,False,False,False,False
124996,84.70378875732422,83.23055267333984,95.03766632080078,90.9521942138672,78.3448486328125,74.27072143554688,65.22772216796875,64.31117248535156,155.98654174804688,150.29476928710938,44.31333160400391,43.808204650878906,43.16423292465728,157.61116628239606,64.47321233119361,82.26642534230577,93.0592843887752,78.65910839406655,112.11752904661282,123.95978496801388,1.1696651429823606,99.5222568397192,-1.6272673631173658,12.21909345966588,0.7630672789998604,43.56558566534861,-4.012263359461027,39.70751459153866,2.0244917140039127,22.08255879077868,6.102739844980941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,57.92887496948242,41.15079498291016,,,,,,,0.1134139247238636,59.20633316040039,18.41450500488281,30.15682029724121,False,False,False,False,False,False,False,False,False,False,False
125740,73.29682922363281,72.26393127441406,85.28437805175781,81.19264221191406,69.41715240478516,65.15247344970703,60.61911392211914,59.42348098754883,135.43255615234378,129.47581481933594,42.58884048461914,41.94908142089844,42.14900651940518,146.3862582080501,60.33464486893207,76.39012037830159,86.86596976550211,74.5194650962045,101.11854748403186,112.39323934295264,0.4937801323826561,95.60284505383952,-11.421318159911698,12.114721351669116,0.2901740085537052,43.37760996772207,-7.165134134447253,39.47087254660637,-1.6281567894398274,20.66754547484789,-1.3188917250654102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,46.12572479248047,42.00433349609375,,,,,,,0.1134139247238636,49.97016143798828,6.3794798851013175,39.70959091186523,False,False,False,False,False,False,False,False,False,False,False
125837,70.18196105957031,69.45092010498047,77.60798645019531,74.43705749511719,63.60284805297852,60.60650634765625,47.08444213867188,46.51117324829102,114.88069152832033,110.42970275878906,39.79126739501953,38.62715530395508,39.99910862618393,130.11339417876508,52.29373375445604,71.44340853510303,81.59949775828574,72.80578352167223,131.87762307314122,137.45724284456378,-0.190787147266894,102.89277901373742,-14.757683429086963,12.767454559166923,-5.042097744236584,44.72617961257801,-7.813715236597744,40.4340046258459,-4.011152541301562,22.66562673432331,-2.580878885471228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,41.52385711669922,41.97953796386719,,,,,,,1.9258923530578609,45.91514205932617,3.4772210121154785,39.71646881103516,False,False,False,False,False,False,False,False,False,False,False
126061,82.7918930053711,81.74031066894531,90.32679748535156,86.80509185791016,74.48236846923828,70.96662139892578,59.85757827758789,59.13663482666016,141.62869262695312,136.93154907226562,39.64347457885742,39.26166915893555,43.12288794878736,156.03607320136405,63.6635913847331,81.585662544866,92.36746422063658,78.3744762288692,108.68363161805247,122.69840872095207,-3.578097199001853,98.13191926987508,-14.635274011804574,12.454557470445964,-3.7764078350815344,42.93362865499868,-7.374532146082685,39.461822560943816,-2.101229630405783,21.88065571606113,4.500999397487654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,44.70956039428711,37.63413619995117,,,,,,,0.1134139247238636,46.14511108398438,19.722864151000977,23.96759796142578,False,False,False,False,False,False,False,False,False,False,False
126074,81.11090087890625,80.31796264648438,90.47054290771484,87.76011657714844,79.23137664794922,76.50720977783203,64.67156982421875,64.01442718505861,147.43980407714844,143.67892456054688,43.86372375488281,43.53550338745117,43.13413033437037,156.9518875028554,64.31903321225934,82.02854686776828,92.88923691849386,78.68146752253334,111.6127457654028,119.5256593655313,0.7702022750692286,99.41294404205192,-9.538033377626675,12.28282317654546,0.3546850947129406,43.44827100355755,-2.8695822091348737,39.25163877846031,-2.5038119413319,21.58970730234905,2.5087601749463606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,49.68724822998047,41.60727691650391,,,,,,,0.1134139247238636,52.69968032836914,10.587332725524902,36.31683349609375,False,False,False,False,False,False,False,False,False,False,False
126227,83.68643188476562,82.3411636352539,94.92980194091795,89.77623748779297,85.37271118164062,79.70269012451172,63.72558212280274,62.45912170410156,156.695068359375,147.9524688720703,45.71577453613281,43.89052200317383,42.88991342475091,153.15964967245213,61.53752682212139,80.38007995092403,90.9757412601036,77.64057809758788,112.62372643256325,118.1101739089572,3.0188986993620537,96.99169146792632,3.6335608912247617,12.133070479348884,2.2285607902391624,43.42785377597166,5.124286416014213,38.8601557302779,4.13444637997622,21.983546964663347,6.131416041237229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,66.74440765380861,41.52891540527344,,,,,,,0.1134139247238636,67.87339782714844,20.05574417114257,29.87577819824219,False,False,False,False,False,False,False,False,False,False,False
126267,79.86131286621094,78.43253326416016,108.08755493164062,102.56549072265624,105.8048095703125,99.57086181640624,70.21588897705078,68.68373107910156,202.51646423339844,193.0415802001953,46.83617401123047,44.37850189208984,42.38062008919224,150.48060880451598,61.5604540189777,78.59832456807105,88.83861840259527,75.55370155039157,107.04183073400694,114.14058313594175,4.925458377228448,95.38838960132551,54.37926135072346,12.191198057325591,8.773632147696874,43.37772560648156,27.956186724415307,38.999629160847824,20.055100086996525,21.277482760455857,4.513538727231876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,127.01472473144533,36.14217376708984,,,,,,,0.1134139247238636,127.64385223388672,3.7182738780975337,45.67971801757813,False,False,False,False,False,False,False,False,False,False,False
126562,84.26624298095703,83.51117706298828,93.0671615600586,90.28175354003906,82.0596923828125,79.27948760986328,63.50089645385742,62.89533233642578,149.3567657470703,145.5086212158203,43.74612808227539,43.49306869506836,42.70008723819581,154.1452385501702,62.01199708542546,81.50610713303783,92.5028396003626,79.0129234363068,124.21286800530984,121.6233930302966,1.0852169385200532,97.85021031911974,-4.878220020398029,12.169912761988249,1.511871192764979,43.76556924995836,0.5637988713992295,39.14598920870725,0.5857580275299838,21.971897010342484,5.330490518152958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,56.64347839355469,40.82197570800781,,,,,,,0.1134139247238636,58.23896026611328,18.50902366638184,29.445106506347656,False,False,False,False,False,False,False,False,False,False,False
126857,76.69647216796875,75.86788940429688,86.88465881347656,83.68599700927734,74.07914733886719,71.17623901367188,55.84465789794922,55.09052276611328,134.5711669921875,130.43479919433594,41.951358795166016,41.41753768920898,41.830749569868864,145.20394223903438,56.8214326323306,77.56462094294946,87.99558259896416,76.30309445679113,120.7765869793844,123.43364602503814,0.123291179331827,96.02317418441638,-11.038160342820136,12.173463141014734,-0.9915558560096264,43.127199834612505,-3.6023243264490383,38.97086858550216,-1.1583045185565068,21.98731908334189,0.3988764366501407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,48.32620239257813,41.06492614746094,,,,,,,0.1134139247238636,51.43526840209961,11.261279106140137,34.78464508056641,False,False,False,False,False,False,False,False,False,False,False
127094,83.82504272460938,81.52984619140625,92.60580444335938,85.69194030761719,76.25971221923828,69.165771484375,64.54541015625,62.78726959228516,145.14920043945312,134.07695007324222,44.61802291870117,42.49957656860352,43.22100099403421,157.3266199925099,64.1886028005517,82.18239199849056,93.236855232375,79.30185359181691,118.76156838545316,123.84917680785264,1.4232956894662316,97.32417368685124,-12.472705459073124,12.48135770728772,0.353271726163527,44.9977754220416,-5.866775671783143,40.11809615608021,-0.6391496711195799,21.75683719523885,4.635001692749934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,46.295387268066406,42.63246536254883,,,,,,,0.1134139247238636,48.06805038452149,20.978418350219727,27.808338165283203,False,False,False,False,False,False,False,False,False,False,False
127162,79.36103820800781,78.81584167480469,82.02062225341797,79.37623596191406,70.45980072021484,68.12333679199219,51.54891586303711,50.92220687866211,118.66869354248048,115.20622253417967,40.87968063354492,40.03536224365234,40.028682816468894,130.82156409763985,51.952127286517495,74.19656970934051,84.73319592276856,76.560861972226,136.06727862657664,142.55617445524177,0.7532297244458167,103.48001035207427,-11.707078519440458,12.862198830689564,-0.3873954542047721,47.62523926219173,-3.497287644328712,42.000958217525934,-2.6242240654672684,22.275565915391912,2.802576852501593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,47.37414932250977,41.823055267333984,,,,,,,0.1134139247238636,50.18312072753906,13.121944427490234,34.013214111328125,False,False,False,False,False,False,False,False,False,False,False
127210,83.14359283447266,81.91654968261719,89.92902374267578,85.95077514648438,78.6551513671875,74.7547378540039,56.88543701171875,55.94370651245117,138.26795959472656,132.81358337402344,42.61576843261719,42.1445541381836,41.49440468341085,142.3238505654896,56.19083644908818,78.18194479456784,89.17079537229998,78.51061014981573,131.6569802711685,139.214178994836,1.0163612022624635,104.67576702104527,-3.862479990462779,12.85556488193489,0.6676992333927029,46.72193250868345,0.4514422942234553,43.78259946565736,0.7036829979394974,23.87219356318384,4.3268243108722375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,57.34758758544922,40.75473785400391,,,,,,,0.1134139247238636,59.28036880493164,15.915664672851562,31.68943977355957,False,False,False,False,False,False,False,False,False,False,False
127583,80.23114776611328,79.31966400146484,83.10717010498047,80.28062438964844,72.05533599853516,69.43253326416016,54.00576019287109,53.426307678222656,127.97906494140624,121.23196411132812,54.48813247680664,40.94794845581055,41.02061322525103,138.436443186038,54.24161836557472,75.57117279252998,86.56006126273851,76.90781324030428,125.32178168078453,131.54862234200152,12.917733995620932,101.05795658898349,-10.315218384336454,12.566997354654369,-0.2319296738773997,46.62431079666965,-3.361155117473739,42.09011382338358,-3.3333533957750565,23.77575088342075,3.1163105437157523,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,43.50164413452149,55.40394973754883,,,,,,,0.1134139247238636,48.06309509277344,11.255428314208984,48.37399291992188,False,False,False,False,False,False,False,False,False,False,False
127902,77.5040054321289,75.83818817138672,100.40929412841795,94.05601501464844,97.5557632446289,90.78585815429688,63.92489624023438,62.20424270629883,180.07736206054688,169.8096160888672,43.678184509277344,42.57623672485352,40.96704266812111,132.8780608197722,55.85846769016855,72.08636203380013,82.59861261497319,73.55591004211978,118.2353935548946,124.17447482787163,2.7548943228759235,97.61258982108605,48.2009786797596,12.251134137131116,8.136580167528269,44.18371190059473,25.693827866277733,40.48599545801329,17.875338982412483,22.16938962320251,3.9704050295460416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,120.57183837890624,34.60604476928711,,,,,,,0.1134139247238636,121.30020141601562,3.833437204360962,43.34773635864258,False,False,False,False,False,False,False,False,False,False,False
128044,79.89049530029297,79.43309783935547,108.99190521240234,106.91683197021484,103.0637435913086,100.88062286376952,61.24639892578125,60.62263107299805,198.23846435546875,194.9346466064453,40.16709518432617,39.9448356628418,42.06308987184131,147.3957374814688,57.00221814998572,79.1221819195971,90.17595391928434,78.61964899448702,118.63218766885996,129.30299719025322,-1.8501782055210003,99.94854499194788,50.70823351245177,12.225926411833886,4.289918167638072,44.70188067214384,23.872557847321392,42.5302657073285,17.976562742602773,24.242217609696144,1.1687499271133337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,123.11735534667967,29.753950119018555,,,,,,,0.1134139247238636,123.76844024658205,0.1974047911167145,42.14295196533203,False,False,False,False,False,False,False,False,False,False,False
128057,80.96186828613281,79.68119049072266,105.17394256591795,99.81697082519533,104.04171752929688,98.37906646728516,68.02482604980469,66.47213745117189,198.7609100341797,189.4857177734375,44.86170196533203,43.41471099853516,41.4615346761249,137.70071885199158,57.87119164812904,72.5411736685019,83.22518481096887,72.81847903502616,100.86891889156858,112.55159154471008,3.8118313791654734,96.7148000399198,62.93487067481047,12.060417765597643,10.403897899786076,43.133467378247424,32.5518709165867,38.02653794199993,23.45317954551111,20.15504024390589,9.007876765534176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,138.8702392578125,33.27029037475586,,,,,,,0.1134139247238636,137.55245971679688,11.416059494018556,37.73720932006836,False,False,False,False,False,False,False,False,False,False,False
128421,81.16888427734375,80.23224639892578,85.9630355834961,82.90467071533203,74.65351104736328,71.51513671875,56.44548034667969,55.718528747558594,129.67079162597656,124.6718521118164,44.78900909423828,41.11343765258789,41.34924964558798,136.95477044627336,55.7977080693573,75.44514920296422,86.79807235315339,77.4145850576897,130.28168100899669,135.5226683190773,3.2025886840485893,101.4452888337743,-7.157525663972671,12.288902808299706,0.6513976081811462,44.72637613742742,-0.7889242042206865,41.38005005924424,-0.8199609282090513,22.54537792385148,3.712549687268436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,52.41976928710938,43.72105026245117,,,,,,,0.1134139247238636,55.03575897216797,14.685020446777346,35.0534553527832,False,False,False,False,False,False,False,False,False,False,False
